"","X1","X2"
"1",1997,11.98
"2",1998,606.9
"3",1999,166.2
"4",2000,1073.87
"5",2001,1128.638
"6",2002,310.844
"7",2003,612.253
"8",2004,56.222
"9",2005,261.37
"10",2006,547.107
"11",2007,133.201
"12",2008,65.81
"13",2009,0
"14",2010,909.114
"15",2011,606.586
"16",2012,11.054
"17",2013,17.175
"18",2014,2.672
