"","X1","X2"
"1",1972,968
"2",1973,1891.5
"3",1974,198.9
"4",1975,665
"5",1976,5925
"6",1977,1137.4
"7",1978,634.5
"8",1979,1400
"9",1980,1042.4
"10",1981,1536.4
"11",1982,762.3
"12",1983,1563.8
"13",1984,1094.4
"14",1985,505.9
"15",1986,629.9
"16",1987,608.9
"17",1988,1316
"18",1989,434.9
"19",1990,771.2
"20",1991,1522.56
"21",1992,789.71
"22",1993,1136.54
"23",1994,1465
"24",1995,144.3
"25",1996,985.3
"26",1997,NA
