"","X1","X2"
"1",1986,NA
"2",1987,NA
"3",1988,NA
"4",1989,NA
"5",1990,NA
"6",1991,NA
"7",1992,1022
"8",1993,710.4
"9",1994,2965
"10",1995,452.4
"11",1996,720.4
"12",1997,3006
"13",1998,402
"14",1999,394.5
"15",2000,519.6
"16",2001,387.6
"17",2002,573.6
"18",2003,186.2
"19",2004,2271
"20",2005,3028.5
"21",2006,2212.2
"22",2007,1255.885
"23",2008,1725.393
"24",2009,459.854
"25",2010,442.919
"26",2011,1335.489
"27",2013,1270.58
"28",2014,NA
