"","X1","X2"
"1",1965,3133.5
"2",1966,3333.2
"3",1967,8786.1
"4",1968,7216.1
"5",1969,15453.2
"6",1970,13039.7
"7",1971,6207.3
"8",1972,3527.7
"9",1973,8278.5
"10",1974,12577.7
"11",1975,15402.5
