"","X1","X2"
"1",1989,NA
"2",1990,NA
"3",1991,1.63
"4",1992,0.851
"5",1993,NA
"6",1994,179
"7",1995,249
"8",1996,366.8
"9",1997,303.1
"10",1998,234.4
"11",1999,540
"12",2000,689.325
"13",2001,625.031
"14",2002,203.786
"15",2003,363.169
"16",2004,161.447
"17",2005,526.827
"18",2006,729.3
"19",2007,238.192
"20",2008,462.244
"21",2009,408.125
"22",2010,90.192
"23",2011,139.517
"24",2012,160.703
"25",2013,245.65
"26",2014,2.114
"27",2015,0
