"","X1","X2"
"1",1991,NA
"2",1992,193
"3",1993,480.2
"4",1994,619.3
"5",1995,550.4
"6",1996,176.5
"7",1997,163.1
"8",1998,1885
"9",1999,576.5
"10",2000,961.9
"11",2001,423.734
"12",2002,1270.205
"13",2003,160.411
"14",2004,26.77
"15",2005,255.911
"16",2006,379.934
"17",2007,57.259
"18",2008,229.397
"19",2009,141.088
"20",2010,1214.666
"21",2011,377.82
"22",2012,168.458
"23",2013,630.423
"24",2014,547.514
