"","X1","X2"
"1",1990,NA
"2",1991,NA
"3",1992,NA
"4",1993,NA
"5",1994,NA
"6",1995,16.84
"7",1996,375.7
"8",1997,161.4
"9",1998,475.9
"10",1999,136
"11",2000,457.401
"12",2001,631.91
"13",2002,446.919
"14",2003,9.22
"15",2004,143.927
"16",2005,190.734
"17",2006,116.555
"18",2007,748.527
"19",2008,337.805
"20",2009,887.056
"21",2010,200.176
"22",2011,22.789
"23",2012,32.338
"24",2013,54.558
"25",2014,6.638
