"","X1","X2"
"1",1967,909.4
"2",1968,1035.7
"3",1969,722.5
"4",1970,1688.2
"5",1971,472.7
"6",1972,449.5
"7",1973,1162.2
"8",1974,1589.5
"9",1975,1652.5
"10",1976,472.8
"11",1977,986.2
"12",1978,924
"13",1979,1387.9
"14",1980,873
"15",1981,1034
"16",1982,36.6
