"","X1","X2"
"1",1987,162.1
"2",1988,325
"3",1989,227
"4",1990,235
"5",1991,26.92
"6",1992,12.04
"7",1993,41.93
"8",1994,87.62
"9",1995,204.3
"10",1996,262.5
"11",1997,75.42
"12",1998,296.2
"13",1999,9.089
"14",2000,928.6
"15",2001,62.44
"16",2002,13.76
"17",2003,14.75
"18",2004,16.28
"19",2005,603.8
"20",2006,0
