"","X1","X2"
"1",1990,84.68
"2",1991,0
"3",1992,0
"4",1993,0
"5",1994,106.8
"6",1995,91.85
"7",1996,48.13
"8",1997,412.6
"9",1998,149.4
"10",1999,293.2
"11",2000,215.7
"12",2001,17.723
"13",2002,28.034
"14",2003,173.317
"15",2004,312.381
"16",2005,284.1
"17",2006,221.155
"18",2007,292.329
"19",2008,191.1
"20",2009,311.142
"21",2010,370.22
"22",2011,133.287
"23",2012,64.26
"24",2013,0
