"","X1","X2"
"1",1987,2238
"2",1988,923.9
"3",1989,911.04
"4",1990,1784.18
"5",1991,5377.2
"6",1992,3050
"7",1993,263.2
"8",1994,5218.6
"9",1995,883
"10",1996,459.7
"11",1997,475.3
"12",1998,1889
"13",1999,3946
"14",2000,2425
"15",2001,4151
"16",2002,2415.396
"17",2003,277.847
"18",2004,675.622
"19",2005,2444.717
"20",2006,3039.227
"21",2007,4260.939
"22",2008,160.133
"23",2009,54.56
"24",2010,2936.036
"25",2011,2760.529
"26",2012,4697.628
"27",2013,2698.559
"28",2014,2739.652
"29",2015,76.867
