"","X1","X2"
"1",1998,NA
"2",1999,NA
"3",2000,NA
"4",2001,3.511
"5",2002,15.781
"6",2005,7.03
"7",2006,0.868
"8",2007,5.331
"9",2008,22.138
"10",2009,67.382
"11",2010,75.133
"12",2011,0.698
