"","X1","X2"
"1",1979,231.8
"2",1980,387
"3",1981,508.5
"4",1982,443
"5",1983,393.5
"6",1984,487
"7",1985,478.5
"8",1986,562.1
"9",1987,382.5
"10",1988,414.7
"11",1989,454.5
"12",1990,326.9
"13",1991,313
"14",1992,313.4
"15",1993,395.6
"16",1994,451.8
"17",1995,273.5
"18",1996,276.4
"19",1997,452.4
"20",1998,236.4
"21",1999,264.3
"22",2000,259.2
"23",2001,100.2
"24",2002,255.3
"25",2003,222.2
"26",2004,285.29
"27",2005,405.11
"28",2006,47.5
"29",2007,NA
