"","X1","X2"
"1",1987,NA
"2",1988,818.9
"3",1989,544.5
"4",1990,380.32
"5",1991,71
"6",1992,69.98
"7",1993,104.53
"8",1994,286.8
"9",1995,786.4
"10",1996,171.06
"11",1997,112.94
"12",1998,2165
"13",1999,700.72
"14",2000,89.883
"15",2001,49.094
"16",2002,425.135
"17",2003,227.471
"18",2004,981.836
"19",2005,28.993
