"","X1","X2"
"1",1986,NA
"2",1987,9.489
"3",1988,1325.8
"4",1989,869.71
"5",1990,1656
"6",1991,1240
"7",1992,21.766
"8",1993,359.6
"9",1994,64.967
"10",1995,283.8
"11",1996,254
"12",1997,0.938
"13",1998,327.8
"14",1999,494.8
"15",2000,120.337
"16",2001,182.348
"17",2002,11.779
"18",2003,23.899
"19",2004,4.699
"20",2005,11.975
"21",2006,48.859
"22",2007,0
"23",2008,0
"24",2010,0
"25",2011,0
"26",2012,13.934
"27",2013,0
"28",2014,13.498
"29",2015,0
