"","X1","X2"
"1",1971,5923.2
"2",1972,6409.2
"3",1973,8277.3
"4",1974,8213.7
"5",1975,12090
"6",1976,14408.9
"7",1977,7311.3
"8",1978,363.5
"9",1979,NA
"10",1980,NA
"11",1981,NA
"12",1982,NA
"13",1983,NA
"14",1984,NA
"15",1985,NA
"16",1986,NA
"17",1987,NA
"18",1988,NA
"19",1989,NA
"20",1990,NA
"21",1991,NA
"22",1992,NA
"23",1993,NA
"24",1994,NA
"25",1995,NA
"26",1996,NA
"27",1997,NA
"28",1998,NA
"29",1999,NA
"30",2000,NA
"31",2001,NA
"32",2012,NA
"33",2013,NA
"34",2014,NA
"35",2015,NA
