"","X1","X2"
"1",1996,42.18
"2",1997,50.57
"3",1998,335.5
"4",1999,219.9
"5",2000,348.554
"6",2001,28.488
"7",2002,15.771
"8",2003,35.374
"9",2004,410.787
"10",2005,24.73
"11",2006,50.789
"12",2007,31.136
"13",2008,24.768
"14",2009,12.557
"15",2010,26.957
"16",2011,26.986
"17",2012,25.399
"18",2013,2.282
"19",2014,0.726
