"","X1","X2"
"1",1979,NA
"2",1980,745.7
"3",1981,632.5
"4",1982,1068.7
"5",1983,900.1
"6",1984,659.5
"7",1985,663.7
"8",1986,510.4
"9",1987,381.6
"10",1988,1029
"11",1989,1270
"12",1990,686
"13",1991,972.6
"14",1992,437
"15",1993,1012
"16",1994,1058
"17",1995,462
"18",1996,429.3
"19",1997,870
"20",1998,494.5
"21",1999,832.1
"22",2000,521.5
"23",2001,506.6
"24",2002,365.4
"25",2003,278.1
"26",2004,729.9
"27",2005,977.713
"28",2006,0
"29",2007,0
