"","X1","X2"
"1",1997,NA
"2",1998,NA
"3",1999,NA
"4",2000,NA
"5",2001,NA
"6",2002,NA
"7",2003,8.476
"8",2004,15.994
"9",2005,268.529
"10",2006,722.745
"11",2007,1004.498
"12",2008,792.9
"13",2009,787.603
"14",2010,629.695
"15",2011,939.044
"16",2012,187.725
